,name,lr,gpu,time,alpha,block,decay,epoch,wandb,device,fc_out,m2_mlp,method,adjoint,augment,dataset,dropout,max_nfe,not_lcc,raytune,use_mlp,w_style,beta_dim,function,gcn_bias,gcn_symm,patience,alpha_dim,data_norm,gcn_fixed,max_iters,optimizer,rand_seed,step_size,tol_scale,add_source,batch_norm,gcn_params,hidden_dim,label_rate,num_splits,omega_diag,self_loops,time_dep_w,undirected,use_labels,gcn_enc_dec,gcn_non_lin,omega_style,w_diag_init,wandb_group,wandb_sweep,graff_params,omega_params,w_param_free,wandb_entity,XN_activation,input_dropout,target_homoph,w_diag_init_q,w_diag_init_r,wandb_offline,wandb_project,adjoint_method,gcn_params_idx,max_test_steps,wandb_run_name,conv_batch_norm,gcn_mid_dropout,geom_gcn_splits,planetoid_split,track_grad_flow,use_best_params,no_alpha_sigmoid,pointwise_nonlin,self_loop_weight,adjoint_step_size,time_dep_struct_w,tol_scale_adjoint,track_grad_flow_switch,graff_gcn_params,torch_save_model,torch_load_track_gf,ev_max,pred_homophil,label_homophil,RQXN,TN_DE,_step,T0r_DE,av_fwd,train_acc_mean,T0_DE,ev_av,TNr_DE,_timestamp,test_acc_std,test_acc_mean,enc_pred_homophil,TN_WDE,_wandb,ev_std,std_fwd,num_params,RQX0,T0_WDE,ev_min,_runtime,val_acc_mean,loss_mean
74,stoic-sweep-34,0.001,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,826,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7152496576309204,0.5856950283050537,0.145921990275383,8591.646484375,0.0,0.95348858833313,0.006821919791400432,96.4367816091954,5943.84375,0.0,0.14592202007770538,1681031693.556658,6.751349187457727,66.48648648648648,0.6666666865348816,0.0,{'runtime': 10},0.0,0.0003849661346393664,267396.0,0.9534885287284852,0.0,0.0,11.093462944030762,71.52542372881354,
75,fanciful-sweep-33,0.001,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,9521,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6720647811889648,0.5856950283050537,0.31286635994911194,13030.12109375,0.0,0.8585051894187927,0.004550156556069851,98.04597701149426,11990.68359375,0.0,0.31286633014678955,1681031669.926376,5.330562952247575,80.8108108108108,1.0499324798583984,0.0,{'runtime': 7},0.0,0.0002943399211024797,267396.0,0.8585052490234375,0.0,0.0,8.140373945236206,84.91525423728815,
76,woven-sweep-32,0.005,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,5303,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7206477522850037,0.5856950283050537,0.2437993288040161,12433.76953125,0.0,1.0902934074401855,0.00674161221832037,99.88505747126436,4976.546875,0.0,0.2437993437051773,1681031646.858857,3.636114607317221,74.86486486486486,1.5465587377548218,0.0,{'runtime': 10},0.0,0.00038429094916766766,267396.0,1.090293288230896,0.0,0.0,10.957435846328735,81.01694915254237,
77,fanciful-sweep-31,0.005,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,5573,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6720647811889648,0.5856950283050537,0.4292641580104828,16074.17578125,0.0,0.9001749753952026,0.00457482673227787,99.08045977011494,9342.12890625,0.0,0.4292642176151275,1681031623.6758158,5.927489783638191,82.97297297297297,1.0823211669921875,0.0,{'runtime': 7},0.0,0.00030397081839812507,267396.0,0.9001750349998474,0.0,0.0,8.413143873214722,88.98305084745763,
78,zany-sweep-30,0.001,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,987,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7962213158607483,0.5856950283050537,0.17166297137737274,9382.2412109375,0.0,1.0224101543426514,0.006719227321445942,97.70114942528735,4619.3828125,0.0,0.17166300117969513,1681031600.667287,7.196501057132079,64.5945945945946,0.5802968740463257,0.0,{'runtime': 10},0.0,0.0003568475961724473,267396.0,1.022410273551941,0.0,0.0,11.272424221038818,72.3728813559322,
79,trim-sweep-29,0.001,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,8646,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6720647811889648,0.5856950283050537,0.33126404881477356,12983.291015625,0.0,0.8663647770881653,0.004600120894610882,97.1264367816092,11710.46484375,0.0,0.33126401901245117,1681031576.054707,5.156428115767273,79.45945945945945,0.6126855611801147,0.0,{'runtime': 7},0.0,0.0002960860659895046,267396.0,0.8663646578788757,0.0,0.0,8.305315971374512,85.42372881355934,
80,clean-sweep-28,0.005,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,9971,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,2.0,0.5856950283050537,0.031618863344192505,2114.22509765625,0.0,0.7435091733932495,0.006691232323646545,53.79310344827587,6038.7958984375,0.0,0.031618814915418625,1681031552.795521,4.324324324324323,58.918918918918926,2.0,0.0,{'runtime': 10},0.0,0.0003818387422167407,300164.0,0.74350905418396,0.0,0.0,11.002608060836792,55.59322033898304,
81,unique-sweep-27,0.005,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,3522,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.2820513248443604,0.5856950283050537,0.10841630399227142,4963.00390625,0.0,0.8187441825866699,0.0044172735884785656,81.60919540229885,8832.0341796875,0.0,0.1084163561463356,1681031529.007758,5.26853748368052,56.756756756756765,1.2172739505767822,0.0,{'runtime': 7},0.0,0.0003109753435202177,267396.0,0.8187441825866699,0.0,0.0,7.990993022918701,61.186440677966104,
82,sparkling-sweep-26,0.001,0,4,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,2300,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,2.0,0.5856950283050537,0.032307516783475876,2261.84765625,0.0,0.741215705871582,0.0066838270053267475,56.32183908045978,7042.779296875,0.0,0.032307472079992294,1681031506.0805812,6.39576192767526,59.459459459459474,1.7624831199645996,0.0,{'runtime': 10},0.0,0.00036497002403777394,300164.0,0.741215705871582,0.0,0.0,10.970422267913818,56.94915254237289,
83,deep-sweep-25,0.001,0,2,1,constant,0.05,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,9797,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.3900134563446045,0.5856950283050537,0.086207315325737,4681.52392578125,0.0,0.7763594388961792,0.004415669851005078,69.54022988505747,12171.3076171875,0.0,0.086207315325737,1681031482.477673,4.399681242189111,60.81081081081082,0.6882591247558594,0.0,{'runtime': 7},0.0,0.00031700436701643045,267396.0,0.776359498500824,0.0,0.0,8.014470100402832,60.16949152542374,
84,colorful-sweep-24,0.005,0,4,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,8059,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7206477522850037,0.5856950283050537,0.30089685320854187,27905.607421875,0.0,1.0491292476654053,0.00676670279353857,100.0,12903.7802734375,0.0,0.30089685320854187,1681031459.928288,6.280513534390407,70.27027027027027,1.3414305448532104,0.0,{'runtime': 10},0.0,0.00035689221822845564,267396.0,1.0491293668746948,0.0,0.0,11.195035934448242,77.96610169491525,
85,celestial-sweep-23,0.005,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,8855,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6558704376220703,0.5856950283050537,0.4295180439949035,25784.611328125,0.0,1.0128991603851318,0.0045464389026165005,100.0,18074.369140625,0.0,0.4295179843902588,1681031436.329768,5.921324946001795,81.08108108108108,0.5856950283050537,0.0,{'runtime': 7},0.0,0.000306750823125768,267396.0,1.0128990411758425,0.0,0.0,8.329323053359985,88.47457627118645,
86,sparkling-sweep-22,0.001,0,4,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,9002,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.790823221206665,0.5856950283050537,0.11016598343849182,40311.46484375,0.0,1.1129028797149658,0.006832014396786689,90.91954022988504,10520.6044921875,0.0,0.11016597598791122,1681031413.104873,5.41215794445967,64.05405405405405,0.9095816612243652,0.0,{'runtime': 10},0.0,0.0003931908204551539,267396.0,1.1129028797149658,0.0,0.0,11.258913040161133,68.64406779661016,
87,logical-sweep-21,0.001,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,9952,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6990553140640259,0.5856950283050537,0.19071678817272184,35308.71484375,0.0,0.989138960838318,0.004533307068049908,98.73563218390804,19144.337890625,0.0,0.19071674346923828,1681031389.314605,6.948627098476995,76.4864864864865,0.5641025900840759,0.0,{'runtime': 7},0.0,0.0003141514263908177,267396.0,0.9891390204429626,0.0,0.0,8.151254892349243,84.23728813559322,
88,smooth-sweep-20,0.005,0,4,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,5558,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6774628758430481,0.5856950283050537,0.3151453137397766,29345.767578125,0.0,1.0859962701797483,0.006741594336926937,99.88505747126436,11841.939453125,0.0,0.3151453137397766,1681031366.240601,7.967244850261447,72.70270270270271,0.8556005358695984,0.0,{'runtime': 10},0.0,0.0003849072287919353,267396.0,1.0859962701797483,0.0,0.0,11.009001970291138,78.64406779661016,
89,vague-sweep-19,0.005,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,9120,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6288799047470093,0.5856950283050537,0.4670262336730957,29647.12109375,0.0,1.0516437292099,0.004557304829359054,99.54022988505746,20748.345703125,0.0,0.4670262932777405,1681031342.615754,6.1690336273045006,82.97297297297297,0.6342779994010925,0.0,{'runtime': 7},0.0,0.0007082048161481606,267396.0,1.0516434907913208,0.0,0.0,8.189035892486572,88.64406779661017,
90,fine-sweep-18,0.001,0,4,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,6336,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.8232118487358093,0.5856950283050537,0.10543958842754364,50324.2265625,0.0,1.046555995941162,0.00676644966006279,94.82758620689656,9183.17578125,0.0,0.10543960332870483,1681031319.682142,7.37199010647884,63.78378378378379,0.6720647811889648,0.0,{'runtime': 10},0.0,0.0003916112766429248,267396.0,1.046555995941162,0.0,0.0,11.036128997802734,67.11864406779661,
91,rosy-sweep-17,0.001,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,4117,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7152496576309204,0.5856950283050537,0.20324069261550903,33691.4765625,0.0,1.0153344869613647,0.004555234313011169,98.39080459770116,17833.7421875,0.0,0.20324067771434784,1681031296.226802,4.366349843622571,76.4864864864865,0.6990553140640259,0.0,{'runtime': 7},0.0,0.0003086807594425237,267396.0,1.0153343677520752,0.0,0.0,8.241006851196289,84.40677966101694,
92,amber-sweep-16,0.005,0,4,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,6805,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.5411605834960938,0.5856950283050537,0.11381968855857848,24801.08984375,0.0,1.2920491695404053,0.006686925515532493,63.793103448275865,10761.4853515625,0.0,0.11381970345973969,1681031273.207346,6.486486486486487,57.2972972972973,0.7152496576309204,0.0,{'runtime': 10},0.0,0.00037654965537089335,300164.0,1.2920491695404053,0.0,0.0,11.012364864349363,58.8135593220339,
93,genial-sweep-15,0.005,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,5599,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.2712550163269043,0.5856950283050537,0.20919093489646912,17149.5546875,0.0,1.0007059574127195,0.004457413963973522,77.816091954023,15541.45703125,0.0,0.20919093489646912,1681031249.4808042,4.842289964099707,58.648648648648646,0.6288799047470093,0.0,{'runtime': 7},0.0,0.00033297254942790157,267396.0,1.0007059574127195,0.0,0.0,8.052876234054565,59.49152542372882,
94,classic-sweep-14,0.001,0,4,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,6530,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.4709851741790771,0.5856950283050537,0.06318122148513794,14689.89453125,0.0,0.9214977025985718,0.006715351343154907,61.03448275862069,12858.0556640625,0.0,0.06318120658397675,1681031226.575914,4.195722890881088,54.86486486486487,0.6558704376220703,0.0,{'runtime': 10},0.0,0.0003935167172728243,300164.0,0.9214978218078612,0.0,0.0,10.97472596168518,58.135593220338976,
95,volcanic-sweep-13,0.001,0,2,1,constant,0.005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,7309,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.2928475141525269,0.5856950283050537,0.11076881736516953,18647.7734375,0.0,0.9020363688468932,0.004449587874114513,73.10344827586206,17907.78515625,0.0,0.11076885461807252,1681031202.8887522,5.156428115767273,60.54054054054055,0.5587044358253479,0.0,{'runtime': 7},0.0,0.00030173725572596374,267396.0,0.902036428451538,0.0,0.0,8.080388307571411,59.83050847457629,
96,wandering-sweep-12,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,7951,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7746288776397705,0.5856950283050537,0.13475346565246582,302565.25,0.0,1.312437653541565,0.00683315061032772,96.55172413793105,35263.453125,0.0,0.13475343585014343,1681031179.9693062,9.061110602292006,69.18918918918918,0.8663967847824097,0.0,{'runtime': 10},0.0,0.0003811845994549019,267396.0,1.312437653541565,0.0,0.0,11.1182062625885,75.08474576271186,
97,stellar-sweep-11,0.005,0,2,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,5439,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6720647811889648,0.5856950283050537,0.20868688821792605,230408.296875,0.0,1.0605154037475586,0.004565296322107315,99.88505747126436,53388.53125,0.0,0.2086869031190872,1681031156.169722,5.82179979149676,79.45945945945947,0.8825910687446594,0.0,{'runtime': 7},0.0,0.00031854470551856694,267396.0,1.0605154037475586,0.0,0.0,8.193710088729858,86.94915254237289,
98,driven-sweep-10,0.001,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,4888,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.898785412311554,0.5856950283050537,0.1060049906373024,159041.78125,0.0,1.1497681140899658,0.006823130324482918,87.1264367816092,17457.0859375,0.0,0.1060049831867218,1681031133.250151,5.432365200605885,65.94594594594595,0.5856950283050537,0.0,{'runtime': 10},0.0,0.00038868924629446736,267396.0,1.1497681140899658,0.0,0.0,11.110672950744627,66.10169491525424,
99,wild-sweep-9,0.001,0,2,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,3056,1,1,False,False,"[6, 'gcn_res_dgl', True, True, True, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,6,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7746288776397705,0.5856950283050537,0.17053396999835968,153709.59375,0.0,1.0083116292953491,0.004528355412185192,97.1264367816092,29631.84375,0.0,0.17053396999835968,1681031109.7959769,5.296194038450115,76.75675675675676,0.6126855611801147,0.0,{'runtime': 7},0.0,0.00032804291982510726,267396.0,1.0083116292953491,0.0,0.0,8.19859790802002,83.05084745762711,
100,soft-sweep-8,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,3051,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.7314440011978149,0.5856950283050537,0.10545197874307632,590699.3125,0.0,1.2434241771697998,0.006746300868690014,96.32183908045975,38366.2734375,0.0,0.10545198619365692,1681031086.89587,5.7269243514640795,70.0,0.8879892230033875,0.0,{'runtime': 10},0.0,0.0003855313121817971,267396.0,1.2434241771697998,0.0,0.0,11.126497983932495,74.57627118644068,
101,honest-sweep-7,0.005,0,2,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,2479,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.6504723429679871,0.5856950283050537,0.21792131662368777,281812.75,0.0,1.0336376428604126,0.004636958055198192,99.77011494252876,55678.6796875,0.0,0.21792133152484897,1681031063.4522612,5.7013575972240504,79.72972972972973,0.763832688331604,0.0,{'runtime': 7},0.0,0.0004793628158289984,267396.0,1.033637523651123,0.0,0.0,8.437783241271973,86.61016949152544,
102,summer-sweep-6,0.001,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,2171,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.8609986305236816,0.5856950283050537,0.141849085688591,90037.03125,0.0,1.3012750148773191,0.0067700367420911785,86.78160919540231,10313.34765625,0.0,0.1418490707874298,1681031040.6881971,6.446951590203547,65.13513513513513,0.5263158082962036,0.0,{'runtime': 10},0.0,0.00040638417527450826,267396.0,1.3012751340866089,0.0,0.0,11.567209243774414,66.27118644067797,
103,golden-sweep-5,0.001,0,2,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_res_dgl,False,True,,sc,rw,True,100,adam,5353,1,1,False,False,"[5, 'gcn_res_dgl', True, True, True, False]",128,0.5,10,free,True,False,True,False,True,False,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,5,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,0.758434534072876,0.5856950283050537,0.16874346137046814,155682.671875,0.0,1.0114308595657349,0.0046224802732467655,96.0919540229885,31431.32421875,0.0,0.16874346137046814,1681031016.828307,6.049467374486323,77.56756756756758,0.5695006847381592,0.0,{'runtime': 7},0.0,0.00033356921693204256,267396.0,1.0114309787750244,0.0,0.0,8.37864899635315,82.88135593220339,
104,cool-sweep-4,0.005,0,4,1,constant,0.0005,129,True,cpu,False,False,euler,False,False,texas,0.35,1000,True,False,False,sum,sc,gcn_dgl,False,False,,sc,rw,False,100,adam,6980,1,1,False,False,"[0, 'gcn_dgl', True, False, False, True]",128,0.5,10,free,True,False,True,False,True,True,zero,uniform,testing,True,,,True,graph_neural_diffusion,True,0.5,0.80,1,0,False,greed,adaptive_heun,0,100,,False,False,True,False,False,False,False,False,,1,False,1,False,,,,0.0,1.3090418577194214,0.5856950283050537,0.22998932003974917,341184.0625,0.0,1.6143852472305298,0.007351884618401527,62.29885057471265,42347.0078125,0.0,0.22998934984207153,1681030994.495988,7.052966676053994,57.567567567567565,0.6288799047470093,0.0,{'runtime': 11},0.0,0.0027289282202427297,300164.0,1.6143854856491089,0.0,0.0,11.941608905792236,58.30508474576271,
